"catchID","Date","Flow_Top_Calib","Min_500","Max_500"
39001,1922-12-25,87.598,17.357,218.523
39001,1922-12-26,88.896,18.303,190.89
39001,1922-12-27,83.996,19.602,200.772
39001,1922-12-28,81.93,21.353,177.487
39001,1922-12-29,86.177,23.553,158.797
39001,1922-12-30,94.044,26.116,240.514
39001,1922-12-31,113.522,28.953,286.556
39001,1923-01-01,132.223,33.089,339.669
39001,1923-01-02,161.064,37.723,333.541
39001,1923-01-03,195.545,42.185,309.303
39001,1923-01-04,192.859,45.295,297.43
39001,1923-01-05,177.896,47.378,270.025
39001,1923-01-06,170.7,50.261,265.086
39001,1923-01-07,165.061,54.354,317.015
39001,1923-01-08,174.815,59.163,322.632
39001,1923-01-09,208.028,65.032,317.458
39001,1923-01-10,221.853,70.72,324.225
39001,1923-01-11,204.871,76.859,291.358
39001,1923-01-12,176.381,80.971,274.796
39001,1923-01-13,153.752,67.514,268.013
39001,1923-01-14,132.569,58.75,256.831
39001,1923-01-15,115.833,51.877,230.92
39001,1923-01-16,103.047,40.621,227.15
39001,1923-01-17,93.048,35.163,213.488
39001,1923-01-18,85.153,32.324,212.198
39001,1923-01-19,79.177,31.1,207.47
39001,1923-01-20,75.355,31.448,198.786
39001,1923-01-21,73.711,33.283,184.189
39001,1923-01-22,73.506,36.549,169.214
39001,1923-01-23,74.382,41.009,155.81
39001,1923-01-24,70.909,44.272,143.566
39001,1923-01-25,66.602,41.65,133.265
39001,1923-01-26,62.808,38.388,124.831
39001,1923-01-27,59.5,33.432,119.429
39001,1923-01-28,56.583,30.661,114.588
39001,1923-01-29,54.057,29.044,110.256
39001,1923-01-30,52.036,28.272,106.392
39001,1923-01-31,50.548,28.134,102.913
39001,1923-02-01,49.636,28.549,99.671
39001,1923-02-02,49.45,29.628,96.328
39001,1923-02-03,48.4,31.521,92.436
39001,1923-02-04,47.626,33.606,88.775
39001,1923-02-05,47.473,32.472,85.396
39001,1923-02-06,47.096,32.985,82.283
39001,1923-02-07,47.476,36.608,231.055
39001,1923-02-08,53.282,37.951,286.605
39001,1923-02-09,69.896,40.904,358.503
39001,1923-02-10,108.603,43.922,365.395
39001,1923-02-11,180.597,47.693,420.48
39001,1923-02-12,207.492,52.56,330.607
39001,1923-02-13,217.006,57.857,319.988
39001,1923-02-14,222.336,65.503,356.63
39001,1923-02-15,210.054,72.917,336.548
39001,1923-02-16,209.061,78.456,258.38
39001,1923-02-17,194.671,85.65,250.338
39001,1923-02-18,176.845,95.057,286.402
39001,1923-02-19,172.609,107.232,270.94
39001,1923-02-20,186.608,108.133,251.978
39001,1923-02-21,205.746,125.669,263.008
39001,1923-02-22,213.589,130.774,241.687
39001,1923-02-23,202.756,135.348,279.276
39001,1923-02-24,205.68,138.477,278.558
39001,1923-02-25,214.827,138.871,274.558
39001,1923-02-26,229.818,145.394,268.33
39001,1923-02-27,223.718,147.923,283.131
39001,1923-02-28,219.743,151.55,263.313
39001,1923-03-01,231.702,154.555,266.181
39001,1923-03-02,231.618,159.357,263.603
39001,1923-03-03,219.031,155.108,257.371
39001,1923-03-04,210.77,135.748,246.528
39001,1923-03-05,202.574,112.786,249.04
39001,1923-03-06,180.644,94.571,238.683
39001,1923-03-07,160.3,95.375,238.607
39001,1923-03-08,146.48,89.546,230.823
39001,1923-03-09,141.415,82.1,226.652
39001,1923-03-10,144.843,83.007,223.914
39001,1923-03-11,149.642,91.023,220.616
39001,1923-03-12,136.996,88.83,212.861
39001,1923-03-13,128.502,100.949,221.762
39001,1923-03-14,130.518,90.856,227.198
39001,1923-03-15,144.412,97.993,215.121
39001,1923-03-16,173.112,107.813,241.981
39001,1923-03-17,170.626,99.469,199.225
39001,1923-03-18,148.923,84.523,182.39
39001,1923-03-19,130.25,74.869,184.501
39001,1923-03-20,116.36,69.188,173.591
39001,1923-03-21,106.725,58.728,167.932
39001,1923-03-22,101.069,56.694,163.751
39001,1923-03-23,99.342,59.28,162.047
39001,1923-03-24,102.099,65.516,161.807
39001,1923-03-25,101.211,72.013,160.989
39001,1923-03-26,97.343,69.285,155.835
39001,1923-03-27,95.32,66.899,149.992
39001,1923-03-28,89.957,69.074,143.341
39001,1923-03-29,86.288,65.513,138.361
39001,1923-03-30,86.213,64.301,134.337
39001,1923-03-31,90.18,65.737,130.929
39001,1923-04-01,91.605,65.256,128.124
39001,1923-04-02,91.962,59.977,125.907
39001,1923-04-03,85.879,55.453,123.208
39001,1923-04-04,79.434,51.487,120.281
39001,1923-04-05,73.973,48.206,117.731
39001,1923-04-06,69.412,46.447,114.781
39001,1923-04-07,65.752,44.759,112.112
39001,1923-04-08,62.949,42.805,109.815
39001,1923-04-09,60.961,40.264,107.879
39001,1923-04-10,59.858,39.915,117.014
39001,1923-04-11,60.074,39.177,121.835
39001,1923-04-12,65.518,41.277,191.712
39001,1923-04-13,81.521,48.915,269.347
39001,1923-04-14,116.257,55.701,295.77
39001,1923-04-15,151.11,57.951,310.616
39001,1923-04-16,175.764,60.38,259.007
39001,1923-04-17,161.297,64.176,247.316
39001,1923-04-18,142.045,66.425,272.3
39001,1923-04-19,128.657,67.818,224.421
39001,1923-04-20,114.838,65.267,179.017
39001,1923-04-21,102.275,61.251,175.012
39001,1923-04-22,92.045,54.129,179.021
39001,1923-04-23,83.688,47.095,176.296
39001,1923-04-24,76.731,43.293,157.318
39001,1923-04-25,71.305,41.564,151.72
39001,1923-04-26,68.288,41.061,140.087
39001,1923-04-27,68.133,43.486,120.976
39001,1923-04-28,71.328,48.448,108.352
39001,1923-04-29,78.725,52.503,105.482
39001,1923-04-30,77.31,50.815,97.96
39001,1923-05-01,73.141,46.882,96.339
39001,1923-05-02,69.976,43.433,92.661
39001,1923-05-03,65.284,40.423,89.489
39001,1923-05-04,60.781,37.73,87.609
39001,1923-05-05,56.854,35.31,86.141
39001,1923-05-06,53.414,33.144,85.073
39001,1923-05-07,50.351,31.168,84.394
39001,1923-05-08,47.599,29.312,83.167
39001,1923-05-09,45.119,27.265,80.639
39001,1923-05-10,42.858,25.462,77.956
39001,1923-05-11,40.792,23.87,75.351
39001,1923-05-12,38.932,22.528,72.862
39001,1923-05-13,37.334,21.555,70.715
39001,1923-05-14,36.015,20.973,68.662
39001,1923-05-15,35.067,21.005,66.706
39001,1923-05-16,34.748,21.272,64.847
39001,1923-05-17,34.521,21.075,63.088
39001,1923-05-18,34.879,20.7,61.429
39001,1923-05-19,36.028,20.597,59.867
39001,1923-05-20,35.152,19.854,58.403
39001,1923-05-21,33.701,19.031,57.034
39001,1923-05-22,32.299,18.194,55.76
39001,1923-05-23,31.086,17.541,54.58
39001,1923-05-24,30.323,16.965,53.498
39001,1923-05-25,30.135,16.55,52.515
39001,1923-05-26,30.617,16.313,51.549
39001,1923-05-27,31.873,16.269,50.663
39001,1923-05-28,31.149,15.758,59.305
39001,1923-05-29,30.829,15.425,63.54
39001,1923-05-30,32.082,15.496,81.15
39001,1923-05-31,35.491,16.089,84.675
39001,1923-06-01,41.879,17.342,96.576
39001,1923-06-02,44.858,17.871,84.15
39001,1923-06-03,42.819,17.282,95.768
39001,1923-06-04,40.151,16.616,81.061
39001,1923-06-05,37.752,15.985,82.147
39001,1923-06-06,35.586,15.388,54.023
39001,1923-06-07,33.624,14.825,57.397
39001,1923-06-08,31.836,14.292,61.84
39001,1923-06-09,30.199,13.788,63.048
39001,1923-06-10,28.693,13.31,56.233
39001,1923-06-11,27.301,12.858,52.855
39001,1923-06-12,26.01,12.43,48.557
39001,1923-06-13,24.811,12.023,44.798
39001,1923-06-14,23.694,11.638,43.421
39001,1923-06-15,22.671,11.273,42.104
39001,1923-06-16,21.786,10.934,40.849
39001,1923-06-17,21.052,10.621,39.654
39001,1923-06-18,20.478,10.334,38.515
39001,1923-06-19,20.069,10.073,37.432
39001,1923-06-20,19.338,9.787,36.4
39001,1923-06-21,18.571,9.509,35.418
39001,1923-06-22,17.849,9.007,34.485
39001,1923-06-23,17.168,8.523,33.599
39001,1923-06-24,16.523,8.076,32.757
39001,1923-06-25,15.911,7.662,31.959
39001,1923-06-26,15.331,7.278,31.353
39001,1923-06-27,14.78,6.922,30.777
39001,1923-06-28,14.256,6.591,30.222
39001,1923-06-29,13.759,6.282,29.645
39001,1923-06-30,13.287,5.994,29.08
39001,1923-07-01,12.836,5.725,28.532
39001,1923-07-02,12.406,5.472,27.999
39001,1923-07-03,11.996,5.235,27.482
39001,1923-07-04,11.605,5.013,26.98
39001,1923-07-05,11.231,4.804,26.492
39001,1923-07-06,10.874,4.608,26.018
39001,1923-07-07,10.533,4.423,25.558
39001,1923-07-08,10.207,4.231,25.11
39001,1923-07-09,9.95,4.107,30.751
39001,1923-07-10,9.906,4.312,29.304
39001,1923-07-11,10.169,4.888,25.451
39001,1923-07-12,10.83,5.827,23.475
39001,1923-07-13,12.009,5.792,24.262
39001,1923-07-14,12.014,5.694,31.929
39001,1923-07-15,11.63,5.579,42.495
39001,1923-07-16,11.241,5.467,28.056
39001,1923-07-17,10.872,5.338,29.027
39001,1923-07-18,10.521,5.123,21.57
39001,1923-07-19,10.187,4.897,21.319
39001,1923-07-20,9.868,4.686,21.368
39001,1923-07-21,9.565,4.489,22.155
39001,1923-07-22,9.275,4.304,20.676
39001,1923-07-23,8.999,4.131,20.386
39001,1923-07-24,8.735,3.969,20.078
39001,1923-07-25,8.488,3.823,19.778
39001,1923-07-26,8.271,3.528,19.485
39001,1923-07-27,8.092,3.311,19.199
39001,1923-07-28,7.96,3.193,18.921
39001,1923-07-29,7.897,3.199,18.65
39001,1923-07-30,7.776,3.346,18.387
39001,1923-07-31,7.724,3.591,22.196
39001,1923-08-01,7.859,3.749,22.133
39001,1923-08-02,8.048,4.109,19.443
39001,1923-08-03,8.447,4.116,17.5
39001,1923-08-04,9.056,4.153,20.332
39001,1923-08-05,8.953,4.068,26.478
39001,1923-08-06,8.692,3.981,30.854
39001,1923-08-07,8.442,3.896,20.776
39001,1923-08-08,8.204,3.815,19.473
39001,1923-08-09,7.975,3.736,16.732
39001,1923-08-10,7.755,3.659,17.655
39001,1923-08-11,7.545,3.585,18.036
39001,1923-08-12,7.344,3.513,18.043
39001,1923-08-13,7.15,3.417,16.346
39001,1923-08-14,6.972,3.305,15.579
39001,1923-08-15,6.825,3.231,15.382
39001,1923-08-16,6.721,3.149,15.189
39001,1923-08-17,6.665,3.029,15.002
39001,1923-08-18,6.666,3.035,14.819
39001,1923-08-19,6.547,3.101,14.64
39001,1923-08-20,6.415,3.034,14.467
39001,1923-08-21,6.303,2.966,14.298
39001,1923-08-22,6.184,2.879,14.134
39001,1923-08-23,6.069,2.822,21.196
39001,1923-08-24,6.06,2.914,22.287
39001,1923-08-25,6.233,3.145,19.978
39001,1923-08-26,6.652,3.216,18.675
39001,1923-08-27,7.405,3.311,19.199
39001,1923-08-28,7.696,3.425,26.328
39001,1923-08-29,7.704,3.448,58.237
39001,1923-08-30,7.901,3.585,63.388
39001,1923-08-31,8.491,3.741,43.952
39001,1923-09-01,9.425,4.003,34.587
39001,1923-09-02,10.98,4.377,44.489
39001,1923-09-03,11,4.616,50.304
39001,1923-09-04,10.649,4.517,58.268
39001,1923-09-05,10.316,4.421,40.749
39001,1923-09-06,10,4.328,36.956
39001,1923-09-07,9.701,4.238,29.338
39001,1923-09-08,9.415,4.15,31.154
39001,1923-09-09,9.143,4.064,33.142
39001,1923-09-10,8.883,3.981,32.419
39001,1923-09-11,8.634,3.9,27.501
39001,1923-09-12,8.396,3.822,23.834
39001,1923-09-13,8.168,3.746,21.006
39001,1923-09-14,7.997,3.716,26.379
39001,1923-09-15,8.006,3.704,27.074
39001,1923-09-16,8.284,4.091,23.846
39001,1923-09-17,8.922,4.258,21.55
39001,1923-09-18,10.064,4.561,24.479
39001,1923-09-19,10.246,4.961,25.787
39001,1923-09-20,10.211,5.04,37.278
39001,1923-09-21,10.414,5.121,28.676
39001,1923-09-22,10.713,5.25,31.978
39001,1923-09-23,11.314,5.435,26.976
39001,1923-09-24,11.943,5.591,28.264
39001,1923-09-25,12.093,5.796,31.541
39001,1923-09-26,12.432,6.017,32.952
39001,1923-09-27,13.077,6.179,30.743
39001,1923-09-28,13.755,6.385,31.609
39001,1923-09-29,13.575,6.634,30.495
39001,1923-09-30,13.13,6.866,29.205
39001,1923-10-01,12.69,6.813,28.868
39001,1923-10-02,12.282,6.73,28.717
39001,1923-10-03,12.056,7.147,95.965
39001,1923-10-04,12.365,7.186,79.063
39001,1923-10-05,13.472,7.401,54.661
39001,1923-10-06,15.732,7.848,43.113
39001,1923-10-07,19.47,8.011,60.709
39001,1923-10-08,20.035,8.248,59.896
39001,1923-10-09,20.465,8.604,79.524
39001,1923-10-10,21.874,8.897,70.992
39001,1923-10-11,25.137,9.336,81.834
39001,1923-10-12,29.021,9.987,160.746
39001,1923-10-13,33.566,10.836,144.433
39001,1923-10-14,42.769,11.44,154.59
39001,1923-10-15,54.777,12.253,164.661
39001,1923-10-16,65.416,13.303,142.27
39001,1923-10-17,61.8,14.317,132.485
39001,1923-10-18,56.124,15.219,129.512
39001,1923-10-19,51.974,16.379,117.97
39001,1923-10-20,50.069,17.86,97.644
39001,1923-10-21,51.202,19.431,103.803
39001,1923-10-22,56.899,20.928,115.274
39001,1923-10-23,67.227,22.559,141.585
39001,1923-10-24,74.998,24.501,158.613
39001,1923-10-25,85.319,26.395,213.677
39001,1923-10-26,95.684,27.84,262.244
39001,1923-10-27,111.062,28.652,311.537
39001,1923-10-28,127.716,29.885,299.231
39001,1923-10-29,157.237,31.627,339.427
39001,1923-10-30,170.49,33.986,353.077
39001,1923-10-31,155.118,37.107,300.241
39001,1923-11-01,133.912,41.074,250.221
39001,1923-11-02,118.98,45.527,240.798
39001,1923-11-03,109.831,49.856,233.095
39001,1923-11-04,97.889,45.045,203.326
39001,1923-11-05,87.93,43.224,197.047
39001,1923-11-06,80.254,34.743,189.089
39001,1923-11-07,74.744,31.396,188.634
39001,1923-11-08,70.685,30.279,178.998
39001,1923-11-09,69.35,31.839,168.414
39001,1923-11-10,68.172,34.207,159.736
39001,1923-11-11,69.235,38.978,152.393
39001,1923-11-12,73.339,44.256,144.102
39001,1923-11-13,70.457,48.656,223.657
39001,1923-11-14,69.656,47.817,179.48
39001,1923-11-15,75.132,48.749,202.226
39001,1923-11-16,90.908,51.587,211.08
39001,1923-11-17,123.929,56.051,229.473
39001,1923-11-18,133.273,60.104,225.646
39001,1923-11-19,142.684,63.404,196.978
39001,1923-11-20,136.414,68.102,190.872
39001,1923-11-21,121.171,64.046,187.311
39001,1923-11-22,106.945,55.603,176.677
39001,1923-11-23,95.436,50.169,175.011
39001,1923-11-24,86.431,39.355,161.984
39001,1923-11-25,79.349,33.845,157.275
39001,1923-11-26,73.541,31.074,150.54
39001,1923-11-27,68.238,29.614,150.861
39001,1923-11-28,63.703,28.553,148.029
39001,1923-11-29,59.986,27.311,143.481
39001,1923-11-30,57.001,26.738,134.597
39001,1923-12-01,55.129,27.188,125.137
39001,1923-12-02,55.554,29.87,118.407
39001,1923-12-03,57.953,34.772,113.157
39001,1923-12-04,64.292,41.939,108.543
39001,1923-12-05,77.02,41.719,115.492
39001,1923-12-06,80.711,42.664,106.899
39001,1923-12-07,82.509,44.816,113.763
39001,1923-12-08,86.266,48.386,121.176
39001,1923-12-09,86.31,51.262,124.533
39001,1923-12-10,87.895,53.949,121.671
39001,1923-12-11,93.536,57.775,109.723
39001,1923-12-12,87.296,56.455,108.927
39001,1923-12-13,79.727,50.388,106.508
39001,1923-12-14,73.543,46.142,105.348
39001,1923-12-15,68.388,37.982,104.791
39001,1923-12-16,64.053,33.334,103.327
39001,1923-12-17,60.38,30.749,99.381
39001,1923-12-18,57.092,29.236,97.528
39001,1923-12-19,54.22,28.303,95.947
39001,1923-12-20,51.779,27.558,94.693
39001,1923-12-21,50.106,27.675,92.74
39001,1923-12-22,50.217,29.892,87.928
39001,1923-12-23,53.039,34.242,87.62
39001,1923-12-24,58.973,41.669,90.341
39001,1923-12-25,70.844,41.658,150.485
39001,1923-12-26,79.167,43.015,195.271
39001,1923-12-27,90.279,46.183,248.726
39001,1923-12-28,110.715,50.039,247.74
39001,1923-12-29,145.032,53.328,270.903
39001,1923-12-30,160.796,57.848,226.203
39001,1923-12-31,159.834,63.203,239.428
39001,1924-01-01,157.26,69.074,270.499
39001,1924-01-02,167.839,73.423,250.667
39001,1924-01-03,186.796,79.108,234.953
39001,1924-01-04,180.532,84.846,208.288
39001,1924-01-05,157.016,80.321,204.154
39001,1924-01-06,137.756,68.78,202.315
39001,1924-01-07,120.881,61.204,189.937
39001,1924-01-08,107.816,53.491,179.666
39001,1924-01-09,98.697,45.792,171.786
39001,1924-01-10,93.842,44.764,167.281
39001,1924-01-11,94.891,49.95,164.295
39001,1924-01-12,103.954,61.071,176.775
39001,1924-01-13,118.003,78.214,197.735
39001,1924-01-14,138.777,80.694,204.296
39001,1924-01-15,150.405,78.105,197.656
39001,1924-01-16,150.99,79.545,176.564
39001,1924-01-17,141.22,84.364,174.63
39001,1924-01-18,131.963,91.041,209.175
39001,1924-01-19,130.857,93.919,266.518
39001,1924-01-20,144.032,98.12,292.348
39001,1924-01-21,175.221,110.385,313.245
39001,1924-01-22,217.948,114.903,436.271
39001,1924-01-23,244.88,120.389,513.16
39001,1924-01-24,273.364,125.64,468.827
39001,1924-01-25,337.763,130.14,476.258
39001,1924-01-26,350.724,134.395,416.21
39001,1924-01-27,310.183,139.382,398.794
39001,1924-01-28,290.915,117.093,360.635
39001,1924-01-29,234.81,96.131,355.112
39001,1924-01-30,190.665,83.592,336.414
39001,1924-01-31,161.109,75.387,317.182
39001,1924-02-01,140.053,62.49,321.347
39001,1924-02-02,124.347,55.749,287.517
39001,1924-02-03,112.208,52.418,292.899
39001,1924-02-04,102.556,50.494,271.246
39001,1924-02-05,94.733,49.255,250.592
39001,1924-02-06,88.364,48.465,232.279
39001,1924-02-07,83.162,47.972,212.978
39001,1924-02-08,78.919,47.697,190.193
39001,1924-02-09,75.571,47.724,178.182
39001,1924-02-10,72.36,48.296,167.554
39001,1924-02-11,69.813,49.118,158.099
39001,1924-02-12,68.051,48.618,149.645
39001,1924-02-13,66.976,47.048,142.202
39001,1924-02-14,64.488,44.811,136.544
39001,1924-02-15,61.941,43.275,131.328
39001,1924-02-16,59.777,42.673,126.516
39001,1924-02-17,57.989,40.781,122.076
39001,1924-02-18,56.625,39.729,117.981
39001,1924-02-19,55.814,39.225,114.077
39001,1924-02-20,54.608,37.604,110.448
39001,1924-02-21,53.64,36.243,107.091
39001,1924-02-22,53.1,35.1,103.978
39001,1924-02-23,51.574,33.603,100.779
39001,1924-02-24,50.071,32.137,97.75
39001,1924-02-25,49.213,31.052,94.932
39001,1924-02-26,49.177,30.434,92.32
39001,1924-02-27,50.121,30.355,89.908
39001,1924-02-28,52.265,30.916,87.692
39001,1924-02-29,51.332,29.891,85.517
39001,1924-03-01,49.967,28.856,83.498
39001,1924-03-02,49.133,28.091,81.656
39001,1924-03-03,48.491,27.41,79.797
39001,1924-03-04,49.006,27.332,78.097
39001,1924-03-05,51.071,28.009,76.588
39001,1924-03-06,55.244,29.715,79.635
39001,1924-03-07,56.592,30.056,74.169
39001,1924-03-08,55.403,29.366,73.265
39001,1924-03-09,54.335,28.821,71.987
39001,1924-03-10,52.116,27.67,70.865
39001,1924-03-11,49.815,26.513,69.776
39001,1924-03-12,47.716,25.419,68.796
39001,1924-03-13,45.789,24.383,67.952
39001,1924-03-14,44.011,23.403,67.24
39001,1924-03-15,42.363,22.474,66.669
39001,1924-03-16,40.828,21.593,65.626
39001,1924-03-17,39.392,20.758,64.28
39001,1924-03-18,38.045,19.966,62.96
39001,1924-03-19,36.776,19.213,61.502
39001,1924-03-20,35.577,18.499,60.064
39001,1924-03-21,34.444,17.82,58.67
39001,1924-03-22,33.588,17.25,64.457
39001,1924-03-23,33.693,17.022,62.785
39001,1924-03-24,35.542,17.408,79.397
39001,1924-03-25,40.112,18.727,91.9
39001,1924-03-26,48.833,21.407,108.894
39001,1924-03-27,54.615,23.184,107.499
39001,1924-03-28,56.285,23.844,110.71
39001,1924-03-29,55.055,23.605,102.58
39001,1924-03-30,51.987,22.703,107.6
39001,1924-03-31,48.947,21.784,77.863
39001,1924-04-01,46.236,20.913,65.831
39001,1924-04-02,43.802,20.086,71.066
39001,1924-04-03,41.603,19.303,75.218
39001,1924-04-04,39.604,18.561,70.896
39001,1924-04-05,37.776,17.857,64.15
39001,1924-04-06,36.097,17.189,61.732
39001,1924-04-07,34.545,16.556,57.499
39001,1924-04-08,33.108,15.954,52.74
39001,1924-04-09,31.771,15.384,50.271
39001,1924-04-10,30.629,14.869,48.95
39001,1924-04-11,30.098,14.526,57.014
39001,1924-04-12,30.832,14.55,61.629
39001,1924-04-13,33.875,15.267,99.976
39001,1924-04-14,41.395,17.335,124.971
39001,1924-04-15,52.45,20.34,166.135
39001,1924-04-16,63.547,21.653,167.177
39001,1924-04-17,76.477,23.282,166.897
39001,1924-04-18,75.124,24.214,148.892
39001,1924-04-19,68.621,24.32,146.418
39001,1924-04-20,62.683,23.629,130.025
39001,1924-04-21,57.646,22.956,100.716
39001,1924-04-22,53.318,22.305,97.506
39001,1924-04-23,49.558,21.676,102.915
39001,1924-04-24,46.271,21.072,101.211
39001,1924-04-25,43.441,20.51,90.927
39001,1924-04-26,41.418,20.114,86.049
39001,1924-04-27,41.501,20.4,115.829
39001,1924-04-28,45.594,21.994,143.682
39001,1924-04-29,55.611,22.636,181.487
39001,1924-04-30,75.416,24.114,206.696
39001,1924-05-01,96.66,26.24,214.881
39001,1924-05-02,101.727,26.666,214.099
39001,1924-05-03,109.887,27.466,197.758
39001,1924-05-04,119.211,28.722,222.895
39001,1924-05-05,111.757,30.476,175.873
39001,1924-05-06,105.075,31.536,144.19
39001,1924-05-07,100.943,32.932,137.523
39001,1924-05-08,90.81,34.739,152.918
39001,1924-05-09,81.443,37,144.744
39001,1924-05-10,74.693,39.57,131.032
39001,1924-05-11,72.072,40.384,126.079
39001,1924-05-12,74.423,41.497,150.75
39001,1924-05-13,83.7,43.422,152.555
39001,1924-05-14,102.755,44.119,182.607
39001,1924-05-15,110.226,44.658,145.49
39001,1924-05-16,99.989,45.118,156.531
39001,1924-05-17,89.241,43.856,142.957
39001,1924-05-18,80.374,45.334,143.613
39001,1924-05-19,74.307,46.357,105.095
39001,1924-05-20,72.689,46.145,151.078
39001,1924-05-21,78.057,48.572,178.823
39001,1924-05-22,93.175,49.912,197.738
39001,1924-05-23,113.379,52.091,211.645
39001,1924-05-24,132.166,53.108,201.926
39001,1924-05-25,127.885,53.989,190.41
39001,1924-05-26,126.591,55.079,198.448
39001,1924-05-27,134.975,55.91,201.052
39001,1924-05-28,133.38,57.263,159.77
39001,1924-05-29,117.362,59.21,144.663
39001,1924-05-30,103.962,61.501,147.587
39001,1924-05-31,98.024,64.349,295.219
39001,1924-06-01,104.635,66.034,370.993
39001,1924-06-02,130.258,68.766,424.407
39001,1924-06-03,173.848,71.823,384.482
39001,1924-06-04,241.348,74.142,407.036
39001,1924-06-05,236.711,76.818,315.115
39001,1924-06-06,212.421,78.851,327.889
39001,1924-06-07,200.731,80.935,338.559
39001,1924-06-08,207.514,84.16,301.269
39001,1924-06-09,180.434,88.535,254.853
39001,1924-06-10,157.839,93.042,241.934
39001,1924-06-11,147.21,90.416,257.45
39001,1924-06-12,134.478,86.024,241.095
39001,1924-06-13,129.692,91.348,219.391
39001,1924-06-14,134.929,90.012,212.185
39001,1924-06-15,139.325,96.907,188.535
39001,1924-06-16,135.123,80.625,176.139
39001,1924-06-17,119.003,68.282,171.434
39001,1924-06-18,104.317,59.968,160.398
39001,1924-06-19,92.766,54.116,151.851
39001,1924-06-20,83.484,46.829,145.491
39001,1924-06-21,75.912,41.306,139.782
39001,1924-06-22,69.583,36.775,136.719
39001,1924-06-23,64.163,33.031,132.902
39001,1924-06-24,59.463,30.848,127.932
39001,1924-06-25,55.336,29.305,121.963
39001,1924-06-26,51.664,27.925,116.135
39001,1924-06-27,48.372,26.309,110.304
39001,1924-06-28,45.402,24.341,104.909
39001,1924-06-29,42.709,22.577,99.913
39001,1924-06-30,40.255,20.989,95.281
39001,1924-07-01,38.012,19.553,90.976
39001,1924-07-02,35.955,18.254,87.145
39001,1924-07-03,34.162,17.254,83.748
39001,1924-07-04,32.846,16.958,80.831
39001,1924-07-05,32.099,17.568,78.071
39001,1924-07-06,31.973,19.303,75.464
39001,1924-07-07,32.513,19,73.003
39001,1924-07-08,31.309,17.661,70.685
39001,1924-07-09,29.805,16.466,68.504
39001,1924-07-10,28.407,15.387,66.454
39001,1924-07-11,27.102,14.408,64.529
39001,1924-07-12,25.882,13.516,62.724
39001,1924-07-13,24.737,12.698,61.035
39001,1924-07-14,23.661,11.948,59.455
39001,1924-07-15,22.649,11.258,57.979
39001,1924-07-16,21.697,10.623,56.599
39001,1924-07-17,21.099,10.544,92.404
39001,1924-07-18,21.624,12.473,87.658
39001,1924-07-19,23.82,14.503,106.346
39001,1924-07-20,28.519,15.83,77.296
39001,1924-07-21,37.397,16.461,119.255
39001,1924-07-22,38.626,16.789,115.467
39001,1924-07-23,39.688,17.03,151.835
39001,1924-07-24,43.641,18.015,130.382
39001,1924-07-25,48.867,19.468,128.799
39001,1924-07-26,55.132,21.458,115.112
39001,1924-07-27,55.811,22.001,113.939
39001,1924-07-28,59.574,24.078,155.491
39001,1924-07-29,72.311,27.012,242.83
39001,1924-07-30,86.273,28.733,265.361
39001,1924-07-31,111.738,31.219,270.771
39001,1924-08-01,132.334,32.836,223.864
39001,1924-08-02,121.248,34.43,221.341
39001,1924-08-03,104.578,36.528,187.157
39001,1924-08-04,92.491,39.007,197.851
39001,1924-08-05,84.628,41.544,141.564
39001,1924-08-06,79.963,43.824,148.989
39001,1924-08-07,78.114,39.804,150.538
39001,1924-08-08,71.233,37.487,148.385
39001,1924-08-09,64.372,39.344,134.606
39001,1924-08-10,58.65,34.829,131.202
39001,1924-08-11,53.792,30.844,117.38
39001,1924-08-12,49.607,26.901,100.034
39001,1924-08-13,45.982,21.621,86.656
39001,1924-08-14,42.852,18.922,77.078
39001,1924-08-15,40.161,17.305,73.323
39001,1924-08-16,37.941,16.35,70.62
39001,1924-08-17,36.421,16.176,67.69
39001,1924-08-18,35.599,17.023,64.735
39001,1924-08-19,35.832,19.053,62.072
39001,1924-08-20,37.349,22.389,59.68
39001,1924-08-21,38.108,25.303,57.541
39001,1924-08-22,37.058,25.653,55.651
39001,1924-08-23,35.918,25.469,54.011
39001,1924-08-24,35.65,26.73,52.624
39001,1924-08-25,36.47,25.809,51.486
39001,1924-08-26,37.298,24.396,50.592
39001,1924-08-27,36.403,23.105,49.892
39001,1924-08-28,34.678,23.072,49.398
39001,1924-08-29,33.437,24.449,49.154
39001,1924-08-30,33.263,24.211,51.45
39001,1924-08-31,34.614,24.843,59.997
39001,1924-09-01,37.939,26.199,60.263
39001,1924-09-02,40.49,27.397,64.942
39001,1924-09-03,41.036,25.847,65.163
39001,1924-09-04,39.088,24.958,61.731
39001,1924-09-05,37.053,25.04,61.018
39001,1924-09-06,35.467,23.844,51.56
39001,1924-09-07,34.429,23.77,47.749
39001,1924-09-08,34.221,24.11,49.707
39001,1924-09-09,33.997,23.88,51.818
39001,1924-09-10,34.868,24.371,54.909
39001,1924-09-11,37.509,25.947,61.565
39001,1924-09-12,39.38,26.767,60.215
39001,1924-09-13,41.856,27.346,82.112
39001,1924-09-14,42.173,27.929,82.439
39001,1924-09-15,43.913,28.338,101.251
39001,1924-09-16,48.553,28.988,90.806
39001,1924-09-17,55.87,30.088,102.501
39001,1924-09-18,53.613,30.871,83.237
39001,1924-09-19,49.625,29.944,88.537
